"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","balance"
"1270",31,"student","single","unknown","no","yes","no","cellular","aug","thu",306,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,"yes",643
"1271",31,"student","single","unknown","no","yes","no","cellular","aug","thu",306,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,"yes",376
"1272",31,"student","single","unknown","no","yes","no","cellular","aug","thu",306,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,"yes",7826
"1273",31,"student","single","unknown","no","yes","no","cellular","aug","thu",306,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,"yes",988
"1274",31,"student","single","unknown","no","yes","no","cellular","aug","thu",306,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,"yes",2882
"1275",31,"student","single","unknown","no","yes","no","cellular","aug","thu",306,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,"yes",2144
"1276",31,"student","single","unknown","no","yes","no","cellular","aug","thu",306,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,"yes",640
"1277",31,"technician","married","unknown","no","yes","no","cellular","jun","mon",84,1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2,"no",14533
"1278",31,"technician","married","unknown","no","no","no","cellular","nov","fri",498,1,999,1,"failure",-3.4,92.649,-30.1,0.714,5017.5,"yes",14533
"1279",31,"technician","married","unknown","no","no","no","cellular","aug","mon",393,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no",14533
"1280",31,"technician","single","unknown","no","no","no","telephone","jun","wed",46,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",365
"1281",31,"technician","single","unknown","no","no","no","telephone","jun","wed",46,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",460
"1282",31,"technician","single","unknown","no","no","no","telephone","jun","wed",46,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",187
"1283",31,"technician","single","unknown","no","no","no","telephone","jun","wed",46,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",694
"1284",31,"technician","single","unknown","no","no","no","cellular","aug","mon",155,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.898,4991.6,"no",365
"1285",31,"technician","single","unknown","no","no","no","cellular","aug","mon",155,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.898,4991.6,"no",460
"1286",31,"technician","single","unknown","no","no","no","cellular","aug","mon",155,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.898,4991.6,"no",187
"1287",31,"technician","single","unknown","no","no","no","cellular","aug","mon",155,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.898,4991.6,"no",694
"1288",31,"technician","single","unknown","no","no","no","cellular","aug","mon",308,1,999,2,"failure",-1.7,94.027,-38.3,0.898,4991.6,"no",365
"1289",31,"technician","single","unknown","no","no","no","cellular","aug","mon",308,1,999,2,"failure",-1.7,94.027,-38.3,0.898,4991.6,"no",460
"1290",31,"technician","single","unknown","no","no","no","cellular","aug","mon",308,1,999,2,"failure",-1.7,94.027,-38.3,0.898,4991.6,"no",187
"1291",31,"technician","single","unknown","no","no","no","cellular","aug","mon",308,1,999,2,"failure",-1.7,94.027,-38.3,0.898,4991.6,"no",694
"1292",31,"technician","single","unknown","no","yes","no","cellular","may","wed",84,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no",365
"1293",31,"technician","single","unknown","no","yes","no","cellular","may","wed",84,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no",460
"1294",31,"technician","single","unknown","no","yes","no","cellular","may","wed",84,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no",187
"1295",31,"technician","single","unknown","no","yes","no","cellular","may","wed",84,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no",694
"1296",31,"technician","single","unknown","no","no","yes","cellular","may","fri",7,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no",365
"1297",31,"technician","single","unknown","no","no","yes","cellular","may","fri",7,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no",460
"1298",31,"technician","single","unknown","no","no","yes","cellular","may","fri",7,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no",187
"1299",31,"technician","single","unknown","no","no","yes","cellular","may","fri",7,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no",694
"1300",31,"technician","single","unknown","no","unknown","unknown","cellular","jul","fri",177,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no",365
"1301",31,"technician","single","unknown","no","unknown","unknown","cellular","jul","fri",177,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no",460
"1302",31,"technician","single","unknown","no","unknown","unknown","cellular","jul","fri",177,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no",187
"1303",31,"technician","single","unknown","no","unknown","unknown","cellular","jul","fri",177,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no",694
"1304",31,"technician","single","unknown","no","yes","no","cellular","aug","mon",428,2,9,3,"success",-1.7,94.027,-38.3,0.898,4991.6,"yes",365
"1305",31,"technician","single","unknown","no","yes","no","cellular","aug","mon",428,2,9,3,"success",-1.7,94.027,-38.3,0.898,4991.6,"yes",460
"1306",31,"technician","single","unknown","no","yes","no","cellular","aug","mon",428,2,9,3,"success",-1.7,94.027,-38.3,0.898,4991.6,"yes",187
"1307",31,"technician","single","unknown","no","yes","no","cellular","aug","mon",428,2,9,3,"success",-1.7,94.027,-38.3,0.898,4991.6,"yes",694
"1308",32,"admin.","single","unknown","no","yes","no","cellular","may","fri",235,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",393
"1309",32,"admin.","single","unknown","no","yes","no","cellular","may","fri",235,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",2692
"1310",32,"admin.","single","unknown","no","yes","yes","cellular","may","fri",38,7,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",393
"1311",32,"admin.","single","unknown","no","yes","yes","cellular","may","fri",38,7,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",2692
"1312",32,"blue-collar","married","unknown","no","no","no","cellular","nov","thu",366,4,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no",1267
"1313",32,"blue-collar","married","unknown","no","no","no","cellular","may","fri",76,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no",1267
"1314",32,"entrepreneur","married","unknown","no","no","no","cellular","aug","mon",352,2,999,2,"failure",-2.9,92.201,-31.4,0.884,5076.2,"no",73
"1315",32,"entrepreneur","married","unknown","no","no","no","cellular","aug","mon",352,2,999,2,"failure",-2.9,92.201,-31.4,0.884,5076.2,"no",227
"1316",32,"entrepreneur","married","unknown","no","no","no","cellular","aug","mon",352,2,999,2,"failure",-2.9,92.201,-31.4,0.884,5076.2,"no",73
"1317",32,"services","married","unknown","no","yes","yes","telephone","nov","wed",265,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no",1016
"1318",32,"services","married","unknown","no","yes","yes","telephone","nov","wed",265,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no",23
"1319",32,"services","married","unknown","no","no","no","telephone","jun","mon",98,4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no",1016
"1320",32,"services","married","unknown","no","no","no","telephone","jun","mon",98,4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no",23
"1321",32,"services","single","unknown","no","yes","no","cellular","may","fri",189,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no",6145
"1322",32,"services","single","unknown","no","yes","no","cellular","may","fri",189,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no",2378
"1323",32,"services","single","unknown","no","no","yes","cellular","jul","thu",415,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.846,4991.6,"yes",6145
"1324",32,"services","single","unknown","no","no","yes","cellular","jul","thu",415,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.846,4991.6,"yes",2378
"1325",32,"student","single","unknown","no","no","yes","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",2321
"1326",32,"student","single","unknown","no","no","yes","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",1583
"1327",32,"student","single","unknown","no","no","yes","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",0
"1328",32,"student","single","unknown","no","no","yes","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",376
"1329",32,"student","single","unknown","no","no","yes","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",376
"1330",32,"student","single","unknown","no","no","yes","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",5969
"1331",32,"student","single","unknown","no","no","yes","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",4110
"1332",32,"student","single","unknown","no","no","yes","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",2313
"1333",32,"student","single","unknown","no","no","yes","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no",640
"1334",32,"student","single","unknown","no","yes","no","cellular","may","wed",188,2,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",2321
"1335",32,"student","single","unknown","no","yes","no","cellular","may","wed",188,2,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",1583
"1336",32,"student","single","unknown","no","yes","no","cellular","may","wed",188,2,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",0
"1337",32,"student","single","unknown","no","yes","no","cellular","may","wed",188,2,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",376
"1338",32,"student","single","unknown","no","yes","no","cellular","may","wed",188,2,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",376
"1339",32,"student","single","unknown","no","yes","no","cellular","may","wed",188,2,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",5969
"1340",32,"student","single","unknown","no","yes","no","cellular","may","wed",188,2,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",4110
"1341",32,"student","single","unknown","no","yes","no","cellular","may","wed",188,2,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",2313
"1342",32,"student","single","unknown","no","yes","no","cellular","may","wed",188,2,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",640
"1343",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",107,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",102
"1344",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",107,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",14533
"1345",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",107,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",1879
"1346",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",107,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",712
"1347",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",107,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"1348",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",107,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",429
"1349",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",107,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",196
"1350",32,"technician","married","unknown","no","no","no","cellular","jul","fri",221,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",102
"1351",32,"technician","married","unknown","no","no","no","cellular","jul","fri",221,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",14533
"1352",32,"technician","married","unknown","no","no","no","cellular","jul","fri",221,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",1879
"1353",32,"technician","married","unknown","no","no","no","cellular","jul","fri",221,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",712
"1354",32,"technician","married","unknown","no","no","no","cellular","jul","fri",221,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"1355",32,"technician","married","unknown","no","no","no","cellular","jul","fri",221,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",429
"1356",32,"technician","married","unknown","no","no","no","cellular","jul","fri",221,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",196
"1357",32,"technician","married","unknown","no","yes","yes","cellular","jul","fri",1973,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes",102
"1358",32,"technician","married","unknown","no","yes","yes","cellular","jul","fri",1973,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes",14533
"1359",32,"technician","married","unknown","no","yes","yes","cellular","jul","fri",1973,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes",1879
"1360",32,"technician","married","unknown","no","yes","yes","cellular","jul","fri",1973,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes",712
"1361",32,"technician","married","unknown","no","yes","yes","cellular","jul","fri",1973,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes",0
"1362",32,"technician","married","unknown","no","yes","yes","cellular","jul","fri",1973,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes",429
"1363",32,"technician","married","unknown","no","yes","yes","cellular","jul","fri",1973,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes",196
"1364",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",193,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",102
"1365",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",193,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",14533
"1366",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",193,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",1879
"1367",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",193,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",712
"1368",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",193,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",0
"1369",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",193,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",429
"1370",32,"technician","married","unknown","no","yes","no","cellular","jul","fri",193,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",196
"1371",32,"technician","single","unknown","no","yes","yes","cellular","may","fri",157,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",10600
"1372",32,"technician","single","unknown","no","yes","yes","cellular","may","fri",157,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",317
"1373",32,"technician","single","unknown","no","yes","yes","cellular","may","fri",157,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",491
"1374",32,"technician","single","unknown","no","yes","yes","cellular","may","fri",157,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",-301
"1375",32,"technician","single","unknown","no","yes","yes","cellular","may","fri",157,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",317
"1376",32,"technician","single","unknown","no","yes","yes","cellular","may","fri",157,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",354
"1377",32,"technician","single","unknown","no","yes","yes","cellular","may","fri",157,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",491
"1378",32,"technician","single","unknown","no","yes","yes","cellular","may","fri",157,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no",-170
"1379",32,"technician","single","unknown","no","yes","no","cellular","jul","tue",121,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",10600
"1380",32,"technician","single","unknown","no","yes","no","cellular","jul","tue",121,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",317
"1381",32,"technician","single","unknown","no","yes","no","cellular","jul","tue",121,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",491
"1382",32,"technician","single","unknown","no","yes","no","cellular","jul","tue",121,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",-301
"1383",32,"technician","single","unknown","no","yes","no","cellular","jul","tue",121,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",317
"1384",32,"technician","single","unknown","no","yes","no","cellular","jul","tue",121,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",354
"1385",32,"technician","single","unknown","no","yes","no","cellular","jul","tue",121,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",491
"1386",32,"technician","single","unknown","no","yes","no","cellular","jul","tue",121,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",-170
"1387",33,"admin.","married","unknown","no","yes","no","telephone","may","fri",134,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",2780
"1388",33,"admin.","married","unknown","no","yes","no","telephone","may","fri",134,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",664
"1389",33,"admin.","married","unknown","no","unknown","unknown","telephone","may","fri",137,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no",2780
"1390",33,"admin.","married","unknown","no","unknown","unknown","telephone","may","fri",137,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no",664
"1391",33,"admin.","married","unknown","no","yes","no","telephone","may","wed",108,4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",2780
"1392",33,"admin.","married","unknown","no","yes","no","telephone","may","wed",108,4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",664
"1393",33,"admin.","married","unknown","no","yes","no","telephone","may","mon",273,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",2780
"1394",33,"admin.","married","unknown","no","yes","no","telephone","may","mon",273,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no",664
